"","V1"
"AUC",0.601708829593659
"balAccuracy",0.572215861605993
"EMP",0.173405744246771
"acceptedLoans",0.583900943669978
"profit",198583
"profitPerLoan",13.2388666666667
"profitPerEUR",0.0132388666666667
"statParityDiff",0.33827661784651
"averageOddsDiff",0.304813806268892
"predParityDiff",0.124737260200284
